Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Cardiology,Department_Maternity,Department_Neurology,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Admin,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes
35.0,0.0,538.0,25.0,2.0,1.0,1.0,54.0,2.0,2.0,4.0,3681.0,14004.0,4.0,14.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
30.0,1.0,464.0,4.0,3.0,1.0,3.0,40.0,3.0,1.0,4.0,2285.0,3427.0,9.0,23.0,4.0,3.0,80.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
29.0,0.0,121.0,27.0,3.0,1.0,2.0,35.0,3.0,3.0,4.0,7639.0,24525.0,1.0,22.0,4.0,4.0,80.0,3.0,10.0,3.0,2.0,10.0,4.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
20.0,1.0,805.0,3.0,3.0,1.0,1.0,87.0,2.0,1.0,3.0,3033.0,12828.0,1.0,12.0,3.0,1.0,80.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
26.0,1.0,426.0,17.0,4.0,1.0,2.0,58.0,3.0,1.0,3.0,2741.0,22808.0,0.0,11.0,3.0,2.0,80.0,1.0,8.0,2.0,2.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31.0,0.0,329.0,1.0,2.0,1.0,4.0,98.0,2.0,1.0,1.0,2218.0,16193.0,1.0,12.0,3.0,3.0,80.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
34.0,0.0,1153.0,1.0,2.0,1.0,1.0,94.0,3.0,2.0,2.0,4325.0,17736.0,1.0,15.0,3.0,3.0,80.0,0.0,5.0,2.0,3.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
31.0,1.0,1060.0,1.0,3.0,1.0,4.0,54.0,3.0,1.0,2.0,2302.0,8319.0,1.0,11.0,3.0,1.0,80.0,0.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
31.0,0.0,688.0,7.0,3.0,1.0,3.0,44.0,2.0,3.0,4.0,11557.0,25291.0,9.0,21.0,4.0,3.0,80.0,1.0,10.0,3.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
47.0,0.0,202.0,2.0,2.0,1.0,3.0,33.0,3.0,4.0,4.0,16752.0,12982.0,1.0,11.0,3.0,3.0,80.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
43.0,0.0,313.0,21.0,3.0,1.0,4.0,61.0,3.0,1.0,4.0,2258.0,15238.0,7.0,20.0,4.0,1.0,80.0,1.0,8.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
58.0,1.0,286.0,2.0,4.0,1.0,4.0,31.0,3.0,5.0,2.0,19246.0,25761.0,7.0,12.0,3.0,4.0,80.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
30.0,0.0,853.0,7.0,4.0,1.0,3.0,49.0,3.0,2.0,3.0,3491.0,11309.0,1.0,13.0,3.0,1.0,80.0,3.0,10.0,4.0,2.0,10.0,7.0,8.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
39.0,0.0,1383.0,2.0,3.0,1.0,4.0,42.0,2.0,2.0,4.0,5204.0,7790.0,8.0,11.0,3.0,3.0,80.0,2.0,13.0,2.0,3.0,5.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,0.0,852.0,10.0,3.0,1.0,3.0,72.0,2.0,2.0,3.0,6578.0,2706.0,1.0,18.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
28.0,0.0,773.0,6.0,3.0,1.0,3.0,39.0,2.0,1.0,3.0,2703.0,22088.0,1.0,14.0,3.0,4.0,80.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
40.0,0.0,1308.0,14.0,3.0,1.0,3.0,44.0,2.0,5.0,3.0,19626.0,17544.0,1.0,14.0,3.0,1.0,80.0,0.0,21.0,2.0,4.0,20.0,7.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
56.0,0.0,1369.0,23.0,3.0,1.0,4.0,68.0,3.0,4.0,2.0,13402.0,18235.0,4.0,12.0,3.0,1.0,80.0,1.0,33.0,0.0,3.0,19.0,16.0,15.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
55.0,0.0,1117.0,18.0,5.0,1.0,1.0,83.0,3.0,4.0,2.0,16835.0,9873.0,3.0,23.0,4.0,4.0,80.0,0.0,37.0,2.0,3.0,10.0,9.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
32.0,0.0,495.0,10.0,3.0,1.0,3.0,64.0,3.0,3.0,4.0,11244.0,21072.0,2.0,25.0,4.0,2.0,80.0,0.0,10.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
36.0,0.0,506.0,3.0,3.0,1.0,3.0,30.0,3.0,2.0,2.0,4485.0,26285.0,4.0,12.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,8.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
42.0,0.0,1332.0,2.0,4.0,1.0,1.0,98.0,2.0,2.0,4.0,6781.0,17078.0,3.0,23.0,4.0,2.0,80.0,0.0,14.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
48.0,0.0,855.0,4.0,3.0,1.0,4.0,54.0,3.0,3.0,4.0,7898.0,18706.0,1.0,11.0,3.0,3.0,80.0,0.0,11.0,2.0,3.0,10.0,9.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
56.0,0.0,718.0,4.0,4.0,1.0,4.0,92.0,3.0,5.0,1.0,19943.0,18575.0,4.0,13.0,3.0,4.0,80.0,1.0,28.0,2.0,3.0,5.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
34.0,0.0,878.0,10.0,4.0,1.0,4.0,43.0,3.0,1.0,3.0,3815.0,5972.0,1.0,17.0,3.0,4.0,80.0,1.0,5.0,4.0,4.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
48.0,0.0,817.0,2.0,1.0,1.0,2.0,56.0,4.0,2.0,2.0,8120.0,18597.0,3.0,12.0,3.0,4.0,80.0,0.0,12.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38.0,0.0,1035.0,3.0,4.0,1.0,2.0,42.0,3.0,2.0,4.0,6861.0,4981.0,8.0,12.0,3.0,3.0,80.0,0.0,19.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
45.0,0.0,192.0,10.0,2.0,1.0,1.0,69.0,3.0,1.0,4.0,2654.0,9655.0,3.0,21.0,4.0,4.0,80.0,2.0,8.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
55.0,0.0,135.0,18.0,4.0,1.0,3.0,62.0,3.0,2.0,2.0,6385.0,12992.0,3.0,14.0,3.0,4.0,80.0,2.0,17.0,3.0,3.0,8.0,7.0,6.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
51.0,0.0,1323.0,4.0,4.0,1.0,1.0,34.0,3.0,1.0,3.0,2461.0,10332.0,9.0,12.0,3.0,3.0,80.0,3.0,18.0,2.0,4.0,10.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
30.0,0.0,413.0,7.0,1.0,1.0,4.0,57.0,3.0,1.0,2.0,2983.0,18398.0,0.0,14.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
45.0,1.0,306.0,26.0,4.0,1.0,1.0,100.0,3.0,2.0,1.0,4286.0,5630.0,2.0,14.0,3.0,4.0,80.0,2.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
28.0,0.0,1169.0,8.0,2.0,1.0,2.0,63.0,2.0,1.0,4.0,4936.0,23965.0,1.0,13.0,3.0,4.0,80.0,1.0,6.0,6.0,3.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
37.0,1.0,1141.0,11.0,2.0,1.0,1.0,61.0,1.0,2.0,2.0,4777.0,14382.0,5.0,15.0,3.0,1.0,80.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
46.0,0.0,1003.0,8.0,4.0,1.0,4.0,74.0,2.0,2.0,1.0,4615.0,21029.0,8.0,23.0,4.0,1.0,80.0,3.0,19.0,2.0,3.0,16.0,13.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
42.0,0.0,932.0,1.0,2.0,1.0,4.0,43.0,2.0,2.0,4.0,6062.0,4051.0,9.0,13.0,3.0,4.0,80.0,1.0,8.0,4.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
45.0,0.0,252.0,1.0,3.0,1.0,3.0,70.0,4.0,5.0,4.0,19202.0,15970.0,0.0,11.0,3.0,3.0,80.0,1.0,25.0,2.0,3.0,24.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,0.0,1329.0,29.0,4.0,1.0,3.0,61.0,3.0,2.0,1.0,4115.0,13192.0,8.0,19.0,3.0,3.0,80.0,3.0,8.0,3.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
27.0,0.0,691.0,9.0,3.0,1.0,4.0,57.0,3.0,1.0,2.0,2024.0,5970.0,6.0,18.0,3.0,4.0,80.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
37.0,0.0,1372.0,1.0,3.0,1.0,4.0,42.0,3.0,1.0,4.0,2115.0,15881.0,1.0,12.0,3.0,2.0,80.0,0.0,17.0,3.0,3.0,17.0,12.0,5.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
29.0,0.0,665.0,15.0,3.0,1.0,3.0,60.0,3.0,1.0,4.0,2340.0,22673.0,1.0,19.0,3.0,1.0,80.0,0.0,6.0,1.0,3.0,6.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
35.0,0.0,1276.0,16.0,3.0,1.0,4.0,72.0,3.0,3.0,3.0,7632.0,14295.0,4.0,12.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
18.0,0.0,287.0,5.0,2.0,1.0,2.0,73.0,3.0,1.0,4.0,1051.0,13493.0,1.0,15.0,3.0,4.0,80.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
42.0,0.0,1271.0,2.0,1.0,1.0,2.0,35.0,3.0,1.0,4.0,2515.0,9068.0,5.0,14.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
35.0,0.0,1229.0,8.0,1.0,1.0,4.0,36.0,4.0,1.0,4.0,2269.0,4892.0,1.0,19.0,3.0,4.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
50.0,0.0,804.0,9.0,3.0,1.0,1.0,64.0,3.0,1.0,4.0,2380.0,20165.0,4.0,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
28.0,0.0,580.0,27.0,3.0,1.0,2.0,39.0,1.0,2.0,1.0,4877.0,20460.0,0.0,21.0,4.0,2.0,80.0,1.0,6.0,5.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
41.0,1.0,906.0,5.0,2.0,1.0,1.0,95.0,2.0,1.0,1.0,2107.0,20293.0,6.0,17.0,3.0,1.0,80.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
35.0,0.0,1212.0,8.0,2.0,1.0,3.0,78.0,2.0,3.0,4.0,10377.0,13755.0,4.0,11.0,3.0,2.0,80.0,1.0,16.0,6.0,2.0,13.0,2.0,4.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
34.0,0.0,1031.0,6.0,4.0,1.0,3.0,45.0,2.0,2.0,2.0,4505.0,15000.0,6.0,15.0,3.0,3.0,80.0,1.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
51.0,0.0,1318.0,26.0,4.0,1.0,1.0,66.0,3.0,4.0,3.0,16307.0,5594.0,2.0,14.0,3.0,3.0,80.0,1.0,29.0,2.0,2.0,20.0,6.0,4.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
42.0,0.0,933.0,29.0,3.0,1.0,2.0,98.0,3.0,2.0,2.0,4434.0,11806.0,1.0,13.0,3.0,4.0,80.0,1.0,10.0,3.0,2.0,9.0,8.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,427.0,8.0,3.0,1.0,1.0,63.0,4.0,3.0,1.0,11713.0,20335.0,9.0,14.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,8.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38.0,0.0,362.0,1.0,1.0,1.0,3.0,43.0,3.0,1.0,1.0,2619.0,14561.0,3.0,17.0,3.0,4.0,80.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
50.0,0.0,1046.0,10.0,3.0,1.0,4.0,100.0,2.0,3.0,4.0,10496.0,2755.0,6.0,15.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
38.0,0.0,364.0,3.0,5.0,1.0,4.0,32.0,3.0,2.0,3.0,4317.0,2302.0,3.0,20.0,4.0,2.0,80.0,0.0,19.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
42.0,0.0,544.0,2.0,1.0,1.0,3.0,52.0,3.0,1.0,3.0,2696.0,24017.0,0.0,11.0,3.0,3.0,80.0,1.0,4.0,5.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
43.0,0.0,531.0,4.0,4.0,1.0,4.0,56.0,2.0,3.0,4.0,10231.0,20364.0,3.0,14.0,3.0,4.0,80.0,0.0,23.0,3.0,4.0,21.0,7.0,15.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
35.0,0.0,944.0,1.0,3.0,1.0,3.0,92.0,3.0,3.0,3.0,8789.0,9096.0,1.0,14.0,3.0,1.0,80.0,0.0,10.0,3.0,4.0,10.0,7.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
55.0,0.0,1229.0,4.0,4.0,1.0,4.0,30.0,3.0,2.0,3.0,4035.0,16143.0,0.0,16.0,3.0,2.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
48.0,0.0,163.0,2.0,5.0,1.0,2.0,37.0,3.0,2.0,4.0,4051.0,19658.0,2.0,14.0,3.0,1.0,80.0,1.0,14.0,2.0,3.0,9.0,7.0,6.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
39.0,0.0,1485.0,25.0,2.0,1.0,3.0,71.0,3.0,3.0,3.0,10920.0,3449.0,3.0,21.0,4.0,2.0,80.0,1.0,13.0,2.0,3.0,6.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
29.0,1.0,224.0,1.0,4.0,1.0,1.0,100.0,2.0,1.0,1.0,2362.0,7568.0,6.0,13.0,3.0,3.0,80.0,0.0,11.0,2.0,1.0,9.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
44.0,0.0,1313.0,7.0,3.0,1.0,2.0,31.0,3.0,5.0,4.0,19049.0,3549.0,0.0,14.0,3.0,4.0,80.0,1.0,23.0,4.0,2.0,22.0,7.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
34.0,0.0,829.0,3.0,2.0,1.0,3.0,88.0,3.0,1.0,4.0,3737.0,2243.0,0.0,19.0,3.0,3.0,80.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
