Age,YearsAtCompany,MonthlyIncome,WorkLifeBalance,JobSatisfaction,PerformanceRating,NumberofPromotions,DistanceFromHome,Education,NumberofDependents,JobLevel,CompanyTenure,CompanyReputation,EmployeeRecognition,Attrition,Gender_Female,Gender_Male,JobRole_Healthcare,OverTime_No,OverTime_Yes,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,CompanySize_Large,CompanySize_Medium,CompanySize_Small,RemoteWork_No,RemoteWork_Yes,LeadershipOpportunities_No,LeadershipOpportunities_Yes,InnovationOpportunities_No,InnovationOpportunities_Yes
55.0,36.0,6408.0,1.0,2.0,3.0,0.0,14.0,2.0,1.0,1.0,102.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22.0,5.0,6473.0,3.0,4.0,4.0,0.0,34.0,2.0,0.0,2.0,66.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,25.0,9539.0,3.0,4.0,4.0,0.0,85.0,4.0,0.0,2.0,81.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
39.0,6.0,6115.0,3.0,3.0,4.0,1.0,80.0,2.0,2.0,3.0,44.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
29.0,18.0,7622.0,2.0,1.0,3.0,0.0,88.0,1.0,0.0,2.0,39.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,7.0,8172.0,2.0,2.0,3.0,1.0,98.0,3.0,2.0,2.0,40.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,1.0,7732.0,3.0,2.0,4.0,0.0,2.0,4.0,4.0,1.0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
44.0,13.0,7742.0,4.0,3.0,4.0,0.0,39.0,1.0,2.0,3.0,31.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
26.0,9.0,8349.0,2.0,3.0,4.0,2.0,15.0,4.0,1.0,2.0,30.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
48.0,25.0,7684.0,3.0,3.0,4.0,1.0,7.0,1.0,0.0,2.0,41.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
38.0,29.0,5180.0,3.0,2.0,3.0,2.0,33.0,2.0,1.0,2.0,101.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
51.0,8.0,8151.0,3.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,33.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
49.0,15.0,8746.0,2.0,2.0,4.0,0.0,75.0,1.0,0.0,1.0,92.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
41.0,33.0,8188.0,3.0,3.0,3.0,0.0,52.0,1.0,0.0,2.0,59.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,4.0,6310.0,4.0,1.0,3.0,2.0,10.0,2.0,0.0,2.0,20.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,9.0,6967.0,4.0,3.0,4.0,2.0,40.0,4.0,1.0,2.0,30.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
57.0,32.0,6966.0,4.0,3.0,4.0,0.0,52.0,3.0,0.0,2.0,73.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
35.0,17.0,7861.0,1.0,2.0,3.0,0.0,88.0,2.0,2.0,3.0,73.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
52.0,39.0,9124.0,2.0,3.0,4.0,2.0,59.0,1.0,5.0,2.0,95.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,22.0,5334.0,2.0,1.0,4.0,2.0,38.0,4.0,0.0,1.0,72.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22.0,4.0,6992.0,3.0,3.0,3.0,2.0,56.0,3.0,1.0,2.0,37.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,12.0,7818.0,3.0,3.0,4.0,2.0,1.0,5.0,1.0,3.0,77.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
34.0,23.0,9153.0,2.0,2.0,4.0,1.0,43.0,3.0,2.0,3.0,92.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,13.0,7775.0,3.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,64.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
44.0,23.0,9535.0,1.0,3.0,4.0,0.0,33.0,1.0,0.0,1.0,94.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
57.0,5.0,8590.0,2.0,2.0,4.0,0.0,90.0,4.0,5.0,3.0,78.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
51.0,42.0,8145.0,4.0,3.0,4.0,2.0,33.0,3.0,0.0,2.0,66.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,32.0,6045.0,3.0,3.0,4.0,1.0,85.0,3.0,6.0,2.0,46.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
19.0,10.0,6249.0,3.0,1.0,4.0,0.0,85.0,1.0,2.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
52.0,16.0,6664.0,3.0,3.0,4.0,0.0,79.0,3.0,1.0,2.0,61.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
28.0,6.0,8241.0,4.0,4.0,4.0,0.0,90.0,2.0,4.0,2.0,34.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
19.0,7.0,9763.0,2.0,3.0,4.0,2.0,93.0,1.0,5.0,2.0,51.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
56.0,20.0,7125.0,3.0,2.0,4.0,0.0,89.0,1.0,3.0,2.0,32.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
30.0,11.0,7943.0,2.0,1.0,4.0,0.0,75.0,3.0,3.0,3.0,25.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
39.0,3.0,6959.0,2.0,3.0,4.0,0.0,12.0,2.0,2.0,1.0,48.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
22.0,7.0,7603.0,2.0,3.0,4.0,3.0,34.0,2.0,1.0,1.0,58.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
29.0,13.0,8863.0,3.0,1.0,4.0,4.0,66.0,4.0,1.0,1.0,52.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,24.0,10114.0,3.0,2.0,3.0,0.0,2.0,4.0,1.0,3.0,64.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,20.0,7231.0,3.0,1.0,4.0,3.0,65.0,2.0,4.0,1.0,75.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,30.0,8835.0,3.0,1.0,4.0,0.0,62.0,2.0,0.0,1.0,31.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34.0,13.0,6494.0,2.0,4.0,4.0,2.0,85.0,4.0,3.0,1.0,43.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,15.0,8437.0,3.0,1.0,4.0,0.0,77.0,4.0,2.0,2.0,59.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
52.0,22.0,7343.0,2.0,3.0,3.0,0.0,25.0,3.0,0.0,2.0,87.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,12.0,7068.0,2.0,3.0,4.0,0.0,67.0,2.0,3.0,2.0,39.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
20.0,3.0,8574.0,3.0,3.0,3.0,1.0,59.0,3.0,0.0,2.0,19.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
27.0,11.0,7286.0,1.0,2.0,4.0,1.0,85.0,4.0,0.0,1.0,75.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
54.0,11.0,7995.0,4.0,4.0,3.0,0.0,73.0,4.0,0.0,1.0,33.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
27.0,15.0,7733.0,3.0,3.0,4.0,0.0,57.0,5.0,0.0,1.0,24.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
36.0,15.0,7031.0,3.0,3.0,3.0,0.0,11.0,4.0,0.0,1.0,93.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
39.0,30.0,7059.0,4.0,3.0,3.0,1.0,60.0,1.0,3.0,1.0,93.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,5.0,9606.0,4.0,3.0,4.0,2.0,99.0,2.0,2.0,2.0,62.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
42.0,18.0,8226.0,3.0,3.0,4.0,0.0,9.0,1.0,0.0,3.0,80.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,4.0,8913.0,3.0,4.0,4.0,0.0,86.0,2.0,1.0,1.0,22.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,47.0,8638.0,2.0,4.0,4.0,2.0,39.0,3.0,1.0,3.0,49.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,9.0,7181.0,3.0,4.0,4.0,2.0,53.0,3.0,2.0,3.0,35.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
25.0,14.0,9156.0,3.0,3.0,4.0,1.0,25.0,3.0,4.0,1.0,18.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
52.0,31.0,7818.0,2.0,3.0,3.0,1.0,39.0,4.0,3.0,2.0,32.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,14.0,7607.0,3.0,1.0,3.0,3.0,61.0,2.0,0.0,2.0,76.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
50.0,22.0,7193.0,3.0,4.0,4.0,0.0,88.0,4.0,1.0,3.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
21.0,5.0,8124.0,4.0,2.0,4.0,1.0,6.0,1.0,1.0,3.0,45.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,13.0,6371.0,2.0,3.0,4.0,0.0,92.0,5.0,1.0,3.0,45.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
37.0,18.0,8066.0,1.0,3.0,3.0,0.0,76.0,4.0,2.0,1.0,59.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
19.0,5.0,7423.0,3.0,3.0,4.0,2.0,94.0,1.0,2.0,1.0,48.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
39.0,12.0,7682.0,1.0,3.0,4.0,3.0,6.0,2.0,1.0,1.0,81.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
28.0,11.0,8183.0,2.0,3.0,4.0,0.0,53.0,4.0,1.0,2.0,89.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22.0,2.0,7681.0,3.0,2.0,3.0,0.0,26.0,1.0,0.0,2.0,26.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,21.0,8057.0,3.0,3.0,4.0,2.0,50.0,4.0,0.0,1.0,87.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
50.0,33.0,8662.0,1.0,3.0,4.0,0.0,50.0,1.0,2.0,3.0,67.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,23.0,7501.0,2.0,3.0,4.0,0.0,86.0,2.0,2.0,2.0,62.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,34.0,7265.0,2.0,1.0,4.0,0.0,83.0,3.0,4.0,2.0,70.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
36.0,7.0,7531.0,3.0,4.0,4.0,0.0,1.0,4.0,0.0,2.0,25.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,13.0,6415.0,4.0,2.0,4.0,1.0,39.0,3.0,0.0,1.0,21.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,13.0,9628.0,1.0,3.0,4.0,2.0,95.0,5.0,0.0,1.0,90.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
56.0,14.0,8828.0,2.0,4.0,4.0,1.0,19.0,2.0,4.0,1.0,19.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24.0,14.0,7872.0,1.0,4.0,4.0,0.0,55.0,3.0,4.0,2.0,33.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,3.0,8913.0,3.0,3.0,4.0,1.0,90.0,2.0,1.0,2.0,69.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
55.0,17.0,8608.0,3.0,3.0,3.0,1.0,9.0,4.0,0.0,1.0,27.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34.0,20.0,8139.0,4.0,3.0,4.0,0.0,22.0,4.0,0.0,1.0,79.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,3.0,7537.0,2.0,3.0,3.0,2.0,52.0,3.0,1.0,2.0,36.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
23.0,15.0,6956.0,1.0,3.0,4.0,0.0,20.0,2.0,2.0,1.0,75.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
31.0,18.0,8013.0,4.0,3.0,4.0,2.0,73.0,3.0,2.0,1.0,37.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,10.0,8867.0,2.0,4.0,4.0,0.0,16.0,1.0,1.0,1.0,67.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
33.0,6.0,7318.0,2.0,3.0,3.0,1.0,95.0,4.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,15.0,7743.0,2.0,4.0,4.0,1.0,26.0,4.0,4.0,3.0,74.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
43.0,20.0,9026.0,3.0,1.0,4.0,2.0,57.0,4.0,0.0,2.0,31.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,21.0,8571.0,3.0,3.0,4.0,0.0,6.0,2.0,4.0,1.0,32.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
40.0,11.0,8062.0,2.0,2.0,3.0,0.0,64.0,5.0,2.0,1.0,33.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,4.0,9883.0,2.0,3.0,4.0,0.0,19.0,3.0,2.0,1.0,37.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
49.0,14.0,6898.0,2.0,3.0,4.0,0.0,38.0,1.0,1.0,1.0,35.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
48.0,36.0,7765.0,1.0,3.0,4.0,0.0,26.0,3.0,1.0,2.0,61.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
29.0,12.0,5053.0,4.0,2.0,4.0,1.0,81.0,3.0,3.0,1.0,45.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
45.0,37.0,7841.0,4.0,3.0,4.0,0.0,68.0,4.0,1.0,1.0,89.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,6.0,9038.0,3.0,3.0,3.0,2.0,94.0,1.0,0.0,3.0,34.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
48.0,11.0,7386.0,4.0,3.0,4.0,1.0,42.0,2.0,3.0,1.0,84.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,7.0,10846.0,4.0,2.0,3.0,1.0,21.0,2.0,3.0,1.0,52.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,20.0,8707.0,2.0,2.0,4.0,0.0,48.0,3.0,1.0,3.0,78.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
39.0,6.0,8784.0,2.0,3.0,4.0,0.0,74.0,3.0,0.0,2.0,34.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
50.0,8.0,8819.0,1.0,4.0,3.0,1.0,47.0,1.0,3.0,2.0,24.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,40.0,8058.0,3.0,4.0,4.0,0.0,92.0,3.0,3.0,2.0,63.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,8.0,7649.0,3.0,2.0,4.0,1.0,44.0,1.0,2.0,1.0,55.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20.0,1.0,9975.0,3.0,4.0,3.0,1.0,10.0,1.0,0.0,2.0,70.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,24.0,9390.0,3.0,3.0,4.0,1.0,98.0,2.0,1.0,1.0,85.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,8.0,9368.0,2.0,2.0,4.0,2.0,35.0,2.0,0.0,3.0,62.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
45.0,24.0,9077.0,3.0,3.0,4.0,0.0,72.0,5.0,2.0,2.0,92.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,4.0,9329.0,3.0,1.0,4.0,2.0,43.0,3.0,0.0,1.0,68.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
36.0,11.0,6963.0,3.0,1.0,4.0,1.0,44.0,3.0,3.0,3.0,47.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
